1299	40	2	40	0
1300	40	2	36	4
1301	40	2	30	10
1302	40	2	29	11
1303	40	2	34	6
1304	40	2	29	11
1305	40	2	29	11
1306	40	2	30	10
1307	40	2	14	26
1308	40	2	21	19
1309	40	2	40	0
1310	40	2	22	18
1311	40	2	22	18
1312	40	2	22	18
1313	40	2	22	18
1314	40	2	22	18
1315	40	2	38	2
1316	40	2	28	12
1317	40	2	22	18
1318	40	2	26	14
1319	40	2	34	6
1320	40	2	40	0
1321	40	2	24	16
1322	40	2	24	16
1323	40	2	40	0
1324	40	2	16	24
1325	40	2	24	16
1326	40	2	37	3
1327	40	2	40	0
1328	40	2	19	21
1329	40	2	19	21
1330	40	2	19	21
1331	40	2	20	20
1332	40	2	38	2
1333	40	2	40	0
1334	40	2	28	12
1335	40	2	26	14
1336	40	2	20	20
1337	40	2	40	0
1338	38	2	35	3
1339	40	2	40	0
1340	40	2	21	19
1341	40	2	40	0
1342	40	2	19	21
1343	40	2	20	20
1344	40	2	19	21
1345	40	2	19	21
1346	40	2	19	21
1347	40	2	26	14
1348	40	2	20	20
1349	40	2	20	20
1350	40	2	40	0
1351	38	2	18	20
1352	38	2	36	2
1353	40	2	19	21
1354	40	2	20	20
1355	36	2	36	0
1356	40	2	20	20
1357	40	2	37	3
1358	40	2	37	3
1359	40	2	40	0
1360	40	2	19	21
1361	40	2	40	0
